a_id,balance
HDzpoaXSFd8qfdLxSSTguwtejFFrjHDFQE,0
HR6B4SETH6Sg9RY7MofM5taFK7GbdCH8kB,0
HNmeRfYes32bt7kCnrpQ54sdmTv9K9Zc5K,0
HM8PkubTei7YFNR132KnVfqFFx7e5yjjEp,0
HMAX4ny7jG9x4HPD9gaqd2nuCccyEWaDVe,0
HKRPN7Mv7z2pCDKkEEoEKgYBnprcjpbhKA,0
HPb1pr3ZYyqoFPo2mPMq9MWhWWDGGhbbKT,0
HLyY64aWBN3XQD6bbwGGjuiShpinx3sYdQ,0
HH1W3urPZRoaJQ7w82AJmKiKsunwbab9xB,0
HKLm8nTRREowZGW2FBve1Esx1pb9rRdKmj,0
HTiPnoZMSSLbzLLM772rGbQHJfRDo12Tmh,0
HMpB1JkqV4eEW2HkXAr2aXq3qv6SGqXhfN,0
HQhnVRwyLGtf8GSzLvosfKytY4zeKwKikx,0
HKyxsiBBURoomLpfiYHiukiYxe3Yn62iSm,0
HPbVg71ufEk1tmsr4waeCcjqRPEF7YvqBU,0
HNJ2Kka9va9XX9JCye9tcP893HQ8XdQVkd,0
HBwjNhDa9ufByPnTUqm2jSQxSsktRhL3js,0
HGYT8aCdhJL16MLDT16MzdyUJnYSYyvhxo,18080
HGHefHQziUmKwb1BEN4gzsqA8dRXW7XtKn,0
HVqH9aKBH8KWnguGcW2szMfo3qmdesSRAw,0
HNADbiUpUhty6bRmWegHRvTCP9r7Pw7juq,0
HQWEiJiWZR8Efzga1ptSyXYsZVPS2Q1rnL,0
HMmScgJxvtQSAXjBYmKqiw5YGpEin5nHfe,0
H6Xtkq9rAK6UU2bzmwcD6mwMyf4KQKAuQJ,0
HPQMjgUNCMjJBDH632hJGSyMeWLT2cPVzu,0
HPorDYEBdbcxfrpzNEj4cRHaAfZoy9ygs6,0
HQxZjcfdWX6BUGVFmjw1ZBPL4LzonvNd15,0
HBso95TSAPo3f7JmcKNPiNYdzUvyF9NUwm,0
HTXfn3GYazgCKLuN8277cWXWj1FvdSZv4W,0
H7u1CCRv4XVvUfi83ahy4QM493fbjCxBdx,0
HAb2fWXGnZZXmKwuc8ZUWNi2fkgEZVZAMq,0
HFdZmM7duCp3iaNrJcwf6ZdCdXmhBsAGyC,0
HUnp3kKuN5gC3Pa4uhZShhmchSaXjzPEeF,0
HAExK7iqf44auxJD8HpuPiGheT9dQxC4fm,0
HPJK13Qj96WRiTWB5sRE5JscZrozKLHdWh,0
HBxpJpVA2jHWLsydu9K5MzKMtP1Cru5ukR,0
HAjr4PhDi1GRmD4YKEiL398d16WmS5kefb,0
HSbnDkYPvHpyS2T6gREpjgvdSBKwUXk6jJ,0
HGMQhNVYxFy7gSzkT8A2oMzFo56uzNfwAe,0
HHJtM91BhQfmA1Fav3KN8CPKa1EYhTD675,0
HMNQxtQYRhaxF9j5CQ4uLzZr5KARhugZ3o,0
HSiKj3uRj18Bsjgn5ZMWGizVmLZUJYUn1Q,0
HSLNi4NKKVHjMmh94znRXyJCSR8pdEJJGW,0
HE7TG49AZtaDZfqqtSfHitdLVqovxnRWeJ,0
HFX6v2ePnEbVb8kx4cRsbkTgZLQYoc2jE1,0
HMUBXu5a9yRjGZ5V26FU1dTrNWxuXDbjjP,0
HJEsogvfVmCgJRrx2tuGV5zowEKQkYjXf5,0
HUvq27fhsTR1yEmPLa783P5kvkJtbsrWg9,0
HMciueTuW6q1H7fxv8TkXJudrDvLXZQg85,0
HK5mAqgY3jjeyNZVUnZZmzbjGKJuYtm9pe,0
H7ZmgYbkZe96kARB8aze7kZY3tTvefmpdF,0
HKLXwETYPsSn7sATixTDxmqUaJ5PPDzDyh,0
HUkwvq5srt7UXMV5TUNVY9BeL2A2bErjv2,0
HA1VRugs1LCuhPXXhcvBZ1vkWTBZrnff9Q,0
HKyZcLa6CGEWrXuDjycmSaeGavEr4jLqLH,0
HCy2qr9em7MMTZMsYYqXF4oThyxrC3y2HZ,0
HKXXjtJN2AKHxMg5gPmvfUsdJW772G7PA7,193046382
HRrZGrwvvXyhnSoS9i7HWkrY6rX1DcGNx9,0
HEiUZiTAiCy3YBv5Df8Pw1vhA6as9bfiup,0
HNwwamoRWch24Ux53XxN9RNB7pwrYoEE9p,0
HSrNCRAvrPu9e6VaehUo2b4FkZSgCf1fGz,0
H884EvBEGbqVRy3Sv5CvbaYGyh7zdWQhCs,0
HSQHSWWoN7aPXLGVstYVaBuE8VedRbenX8,0
HNJ1myuxxYufUkDYFLZWXuAMZdoPJLcvct,0
HR87CTMgNAtJ8DEUgA2DC9zB13SoMdpBkw,0
H7ykVEmqs7VCxAXq5AQvuktZ3Rbo2qge5A,0
HBcRhs9WppyyG3fJbxydbDwtRhSERzxozd,0
HV856wHB3yajW2niA4aKccG1ysUEqPHqmy,0
HQkQTSE2L1bVne3kUHmq2mai7QRi3wMUb3,0
HJ4f1v7TPCrHijAaJ9onebpmUFb1RRBDo6,0
HJeumcgovn7rwjvd5srFx7j5vzeYZbQqXU,0
HLjt5Rgkz7h6vvz6N1qs21SXQoVcwb9T5Q,0
HHqWQiv3kj1RAy1EmpVQJTkjv8RhkknxJ5,0
HUcKgFSaMRbkB5mJctQWT4TRhNtJF5kU6T,0
HBLBaKwKX8HH9qMBGwYWbxMmy1zzxCVRHC,0
HTaDDtgiWkZF5EXxmTuV2QJqco72aKGW5f,0
HFex1pdvLjmTtEjrpkVzWYjWDygh5xAc2H,0
HGmGZrSsyDdQKMsek8FZePkJa1Rc1Dtnob,0
HKGos2NDGMr8uTCjnexL2qt9LUxD6M8czt,0
HRTZoAr3kkTgpN3DW5nqSwL2ejWUsfGFGZ,0
HQjoWQ7YsyaS9f94NDXiBtHwK4VQ6tBUcK,0
HFpwYxbCrTHmyY2twf6k2yw7dALMqFx6qz,0
HD8uY9fKnAZHMTHTxXFR2gvamn8T7zQWkW,0
H7F94zjZBaaJxVEhDbQqnDSAUYqwVBWxTs,0
HEc4aHHfPAupAshCBoBFRrUqcLATn5tEAZ,0
HQEJyWsAYKmGfmABtkKNkXSSS9Pod5ihk7,0
H7hbyCj7drB9qVJpqPehBrF1h3qR24dR4S,0
HPE7VnhnYx49ApTuxkYyaUhJEtx5ZZEBrX,0
HDSGH8auPp9hD8C3sdUwjpzRtAcvQWNe6h,0
H6oNXguafZw9o7ghDbdoDkoHnvkysSp4tE,0
HRg8SaEXNESkUeSTeHh7Nu4srmshEAQRmW,0
HKPtZLDwyftwuhPrNAxVGwLki1JSofUxj2,0
H7jANjda3QewvWkY2CHarTjvp3Gxn3YcP3,0
HEPcY4DhMqwCfEGHHiMj4VearmWm3HCfoH,0
H877qw5JAJS7t8T6h4ZU5C4oYNMgeHt6PE,0
HNTdELoUkGvJVZNEZyzE6pEhqMxiar6jve,0
H9dNwcGp1EzZ9tyRGPfmPFjMWLge6Mq4Qt,0
HAxPCyDStiDWdkqtgejvYTME5AyCdVBhZo,0
HSSjJs2isdEfXkBpNhNsPwToersg8ufFim,0
H72WsV2Sr412S1Ct7eYd5TWnvXJJe5P1Rc,0
HMfwqEwmH9UjFoTtfvDc2s1xAcusHxxWu5,0
HL27uCG5qynXpvVxQJuzo8jEwSzB49FbhJ,0
HHvpkvDTh5j4VJAYJkKuQP8Rgh5DhbgUjY,0
HF6at7LomgY6eSrL8dnsKwnLdh8WuVzGSR,0
HSkjLaaqGMCpbpM5BtLyGXP1gR9fwC8mNK,0
HPALKJG2xDzHh25yeyFg1aWZqUauPAHEHz,0
HQhYxvyCMDhdqw4khy28cB9M2CfEemsqEf,0
HHbWja9RwK6KHLY1NWXKW4y8VsbRgb6PrH,0
HDkM3akaSu9C2eyc78zeBQPEFF6hnKYM6F,0
HRLSybv5Ns5NWdQwWcxvz2qcwowerZ3oaF,0
H8P9whyp6jAWaapWuAQqs5kPc8grVfYzp6,0
HBVFgB7zhBAWYXZfkxyYPosv8txAtPu9qj,0
HHDbKMbbYBCYrMj4dpLBAWyz3uYF9g9v59,0
HUiXtWJ8AYY2VuMYmZMRefjNMTnDj4gsmo,0
H9aSS7Xrq3M2QFWuTCww6FcSG1cGXd9pzK,0
HUG2TcPmq131THmJzQe86e9fJ4dM7cUst8,0
HDThba6vHquRodivzMvveESEHFsKNfhcJA,0
HHsRHfE5tq5YitboQNpCphVUBJWCPJ1LNy,0
HGXTERuM2Qj7DENjPTiEckgeU8B1Bo1EXp,0
HCSgsacF4i2AXDMaCcVUsiMFVQ3U7NDG6b,0
HR3VzjwDefYsG9HrS68Xi27eztod2bjFSw,0
HSL9M1XqfUSR3sQZ3Etjnd1WcsGKTnBCuc,0
HSuuFrtW37jSWg31ErRqzKGG5fudpqUbqq,0
HCU1jZXxNmx5p3YUdE19sbCcEcDb6j962a,0
HAj94NrqEyiqDTMgB4UzEWaDYw9idvtL76,0
HKo6ovaxvnUHPsdZDAXhmWAC7cE4wFgPXU,0
HRSaM3WWSZdv6j2eenfF3rzSe5Ru36r6Aj,5.154857349e+09
HPQNBjznDBkfYAJCBwQJT8ULvrfb16nSDT,0
HNZZ5YbQVVyUHKnZ1MLSBzUxE1732gmXbW,0
HPvNyw8RQt1bsSaawhHufh2m8EvRHKk8WJ,0
HSUPuLfH7WkdF2AFZTEWA6a5JVopM3QCsW,0
HLNkZRRBiCLuQtPECGzRDA4bQCau9uiJR8,3.15812742706e+11
H9RA6Yakp1DTDLyjEJQ49n8QoNf2jsYdoe,0
HMN31fySDu87eojbFdQQ6N2tymRt8eVnDv,0
HVFngN9qzBgBZJosQiaGW2Ef7H51YGz8pQ,0
HPv8sni1ydQFv2bkgBuSbEaSh9zVo3LVSB,0
HMfkFNTgRR2coZVdx5Wbkn4QZzEA9dYrog,0
HQGqAAVZUhcRi6dQyC4rmaqHkujdCGDsxM,0
HFj97Xfx7LYWpj3XXeNSPBrypcWKrX3M1w,0
HDP1c75qpd4MdugH4JgFBT83GyhnZBBUGm,0
HPgo3JfNpWDFhgt5L9RckSmSQxLiLw2PrH,0
HGv73uZgHhzyy9pGvhHxcRst4V3UovEpep,0
HHGXZTNFutbk43K1qroeP8o35UG4GiMUch,0
HRAYMCv4Vr3JemN2gwiCcbBqwUq8UdHYjk,0
H71LecaU5Zkofe7GCgYm8udkdrHMprrNYM,0
HSTJiCLSfWbmbPGA2ewxBWhqFgkACmFZ3t,0
HARRsAFTC6M4AQAS3Lv7WeBw82NP5zFL1a,0
HVATrk7T86BC2ZvrL7FyaoLam3R9kGx6UC,0
HCBaTd5jWA71GNkBhMo4BqGDFj77N9ZYdj,0
HSraWswks6kXnULA45PXzeyusFwxL5k1ZD,0
HGdBP3d2nYwsUvQsRtTM1ftwMWcnjeguXv,0
HGMJkjaT8grn3TuVTFqrxUCrLRwXsffgxe,0
HGyCfnhUG4Y4mXo9ouwnCFyjg2p3Bdeh1Z,0
HBjP9686ELgTegyJqViRF8scbHTWtt9Cw6,0
H7Kyuq4hKPVY8u6gLwBxcavebm1dgX4wB2,0
HTAD8wGBmf2odr1rhxoiqHsizejJyeJGqK,0
HFBfzchTHqKormmEWE2HZHja6swBCTJ6zL,0
HTv5Kv2XsbdsagC5m4R1XohsVBGzLtqTq3,0
HPN2kGyumJY2yQyNGSY8bBAprsST3Qtcnr,73830187
HBb7bRmr5Sh16v9Vg5QVrZN1vJyEaxjvvD,0
HPdGJjDad3Si1AZ8Ewkh1wigz5ZzVRuiEp,0
HB6fKH6pSMZUfHeniUC9qJiJKfiktqp7Nt,0
HLgeuu4y4BHKkw3ZEKXwfTbdC3GF5Pdwxm,0
H6guXxe4s6SWCfFe9KAR7sULEwGYMb1eNB,0
HN1yRGSRNLDiPoTMgEQ4nHSZ3UPE23saAG,0
HL5z8UBWSEYSjXpM12mpLxmfKm7Bd3sjeL,0
HKthqaAN4ffRVJnD6KbhnR7RsLFFNabFDQ,0
H86yNp88pvocHoLRyDqANANEwucL8SMGMv,0
HPpWdcz9eJMinado4FHBFqT1q4hmAYt1CC,0
HJTbEUdhSXDwyN9frDENBgtSFEt61ZKr5Z,0
HTJfE2fVn3YNtBmi5AfMFD1VSAuhALhyKf,0
HN5sQyq9bGpjs9ZV3FiWqRp88DZoanSdGG,0
HEj8k61jQxSekQaxu9q3KrC4S7xApWuenz,0
H9K8wbKiqwWow7gXz7GUw13qKLeBrY5aGh,0
HD8RY33ZswZHpEbKbGEGYz2qVS23ir7x95,0
H7Wxj1pjmD4rfG7PSQFipJgCC6tRPUZSDA,0
HDFjTHcQX24ZeUNTfR6RsBLZxG4XEuBBks,0
HTEnNMFRwY3DVn4CSd19FKdmst8DAZp6pN,0
HTmWVbSt9uZ54ct2JBxJbwqSAnfKopR5L2,0
HSprUtYfQ5tpixdRsX6quaBo76joXtV9Wm,0
HPB3xU11JUwx8VCvAaBYZxv2YqBxv1W4gN,0
HH2r6zwcGrKwQQQorHq88jPNASseiS3kSK,0
HNCTT9hVXqzMrn6aFq6tmigPB6kwpZS8DR,0
HJ1jVLUrxT1bjmK8FY995evqHB9QCuuYgi,0
HSTyLkP3YWYHQw1rEZUjVXMkDEUydThKvu,0
H7qvKg7RJzZLDLz3ixem1FCyi6iZrQJ1VA,224922299
H6Y6xszqe6iM8gookCjdzWb6Bn6hua3mD9,0
HTfwmk1wrHe5YXB33V624wt8ewtrx8Zvk5,187772048
HRESrmwNNNGJNAgCVrMmfTpq6YGdDGk1sb,23142468
H8kUQ5C4bTnr3rQb3KhHHHV63NgUs8LR9a,0
HD2iexbdcKnL4Y3CA9GDLgMGNkcuNiAwuA,0
H77cEznujTrhSwMdN28UB19YA88dE5vh6H,0
HDSYLuVoXUq55eJYzhBFbSwqmsVawDfiDh,0
HS5Zos6g8VU18Ybqw9tXZEfVKnqAEu37rA,0
HAXhkAUh3KBYGPUhDcMWJkbmd7TcfCpkbq,0
HJUyvhwQnuSb1NroM2ANWirEPxm3gMVh1r,0
HNJ9jKYvf9YbtqBXo67eKJnMRmgoUCV1NU,0
HBENVcLWWjf8icxpRhx1se9MQLZA3TVAb2,0
HGj2TKvm5FdJfgyaQbZAo4SuBN7GQP5NGj,0
HKCNu1FKy2auUUXhBtz87dXruariACeUjw,0
HKr3uXBRucbRDk4p9bejj1exCnqqGW4TeH,0
HNDsrWjSXh6uXMjGnMp1nC6v81ajnTwZ19,0
H7wqBdWvf3cS3q6hyXKtv91Mgtqqth1DKU,0
HT1FnGJDxrWeBb9RLLwCbNLJiLV8teYqFk,0
HUeYxUb6mCHMrnQzLnDxmi1XQXko5ysME6,0
HPZf2cTRH7wLs97uRpt7cBLaHX7vCnjQyG,0
HRhsf23QagMopEBPA93ZSeZkgvKXgbVZBz,0
HSnzEFe9H8wXWaZGvpwbKmjVzTVNLQWbcG,0
HKpyLfWHkCs8ouvstBgachYG9r4vYND2Xx,3.54824315429e+11
HExGWhAMRaLgy4SujdEevH74fezAaXjJUC,0
HBm2hm667muVHoyYnENQPYvuXqoN8FcCFx,0
HLLif9TrRdnRJjwDzsXTsGEmhhtDMmjpJt,0
HLPn9Aw9iZGRpyWppiVign1kHHD1z9bQAC,0
H8zrE4jonH2mA7ogTuuxaqgNB52fpsNK3y,0
HK9VHBJDZGV39Wvk7ct1idXHTJqhcGpSW4,0
H9xr1kHDR49aYM9Dqm7hy7H9MmJ4fFFbAT,0
H8RfXMAdHzoUdNcrMC3xQ8qDDnYfg4ekwn,0
HQbQjEpmUYWKj3QaydQGubEAJwWKh2icEb,3.45240523036e+11
HV57s15C2aDnPxh5CvyDh6Dpxmzyr2BpNg,0
HArnWShtFaWr5A2FhybtfxywWsoiZ42Pti,0
HTAjJmnDBQmUXddRgczdkXpnJDJ7W4DhoS,0
HSxCNG7FhndMvZ4kooW7hH2nTKUfmWXos5,0
HBbt3yAsn8uH5FKC9ohZSfQDYjpEKfZ4y6,0
HNdpphCx3v4zZpathrMVNHXXJrL2AzhdsH,0
HLbCyBn1gUFn4R17QAkTMDDJ7ExAubHJ9U,0
HLJSwDYgGCJg8iCpGDdSjwRLcsUC3ZUZ7q,0
HQb7Eev26FJQnYLkjDJLKX3Q9pvBfVr5DM,0
HAB4Y54AqxFgu4b2AHpDDYPzFnNCzBV7H9,0
HPafqzRUbXtL2sRvv4mQXFHaXN47v2gbkr,0
HN3KrUUWfoXYbWycvS6XPaCEwwqUJo21vX,0
H9ootx6qdTJAP4wiMt62QdRX4w7KEGgL8U,3.02400913268e+11
HPDvMWSaEZupZaauFNi22BzVhb7QJiSYFd,0
HNq3tFtXECNeXT1kDMWptdYFrgRV3gCeyw,0
HKmQMvkuFAt6fWY1r1uujvFJpYMM8JYQPZ,0
HG4UY8i1yPbk5Lu11yJwL7XSEq3FUB7YKj,0
HJ3jbjPN5Qu13iTPXr6HdfrRMbXQU13LLZ,0
HVUcnxnCjUx5cqH72i3g7RpVJqs1amjLs9,0
HDsz2d7GRg4F3C4rFAMHTunNR2bnadKvbm,0
H7aPWcAXZTzCJf5rZAP8ZZG4eStJjUeNzu,0
HHAwJJcWbx1pSJatoqzqmFMLvTBS6oeKKF,0
HBzQQeXENnBXYp8FSz9poa2mKwi1EE9VCi,0
HKxnjCkEiWbDW7AWogezoCHMT9rNpMQ6zn,0
HD6cLDiTLiFqCAtLoP4b4EZBh4LUEynzDi,0
H8akNFnnmCQ3ViAyaJMRmM9emwAuZxf7dL,0
H8JQn3h1bfpyZGRYJKhoaJxbbVgbbHtub6,0
HA5eTCftLaqecr7uCDMKwpWSsHYHpYKhej,49739041
H8d9T7VYJ2UKMRBja8PGtgaUshp9XsB3qu,0
HGs5EQPbSVBn2SuWBBjkmsPqpY1ajtqA7N,0
H6pNwHo44oZ1xPnJSkd3VwZWmwKTNipv5e,0
HV5WsNM5inY4B3Bq9yG1uAfEgX2NQs17Gy,0
HH3VqgFTbBjxGiwVw5BGMD2XsTJSKarSxQ,0
HFTqoduTyzU195PMJukLqNPR6tmQciBuHq,0
HPV8uE43s5PHoTDjy4vJCWAbvW9Lns1cF6,0
HNoQ35oH9boRdX37H1JJ8yN1FsMuabuRx7,0
HSeXmE6tXZdwEkQuGonVfQ1rYhBsZrGfLQ,0
H8E12D4vW9JJAgDJGw2pLXibqMMwRuW2mZ,0
HFuYBQYSvEQcZMtjCDVbNDgkuZqQXPjNEW,0
HMjLftwTXQZ7oBqn9xsqqfSCyTqdiUAmJ1,0
HCkDqEGs5c4nde6L3JWbnagvEgLFLDn7RB,0
HCKpeKLoUFr2fiz9SdsKRzv9aJkX9qbWfJ,4.64424e+11
HCtp222ct3uuytaRrqiSvSWgvBZdKEqSGs,4.643e+11
HGKRCM4JKYV3X9BD914UfbwZn3skteFTgo,0
HU1FwtC2oxLkha97cNjLu86EBt89K2iEoJ,0
HTac3tCvAkvvWrwiN4oSGrDXw93ehhkSpF,0
HCLd8ionLrgVNu9EoNS6Z6rFr1AGGLMzSK,0
HMKAUHgtBCS3523H6MwJScicCGB9CJt421,0
HLYdUKnRYiHX3RLSgnYYj4B263iLi6kGEa,0
HLAx11yH6nuFUoyxX5kzWvtmZ4dShtuZGJ,0
HG741L5HM5TLBGzi4WHMcz3QSKSVrr28JZ,0
HRKmAQAGrJ42u24AWrSXN5xuadSmDWzSr1,0
HNYBJ8A5YvzZJxNhNi1v6dFADe57rUxdBm,0
HJG3i1fsqWgR2Lhih8PDPZoPrQAzB5yzax,4.57542e+11
H6swCUh2g3UmoQnGSSJR1HL7McuSbW6MBx,0
HUmQP14oAFfPZ3FSfsr21z2k3z9vgc9R16,0
HDxZqVU9zsLpY6qp9aaQN5U3d5mtTXXnWu,17843845
HR1Y1b19mWSa9cMpyBvLiZLzndxC1U9pjY,0
HDsAun1kZG1b9wRycF6jQMZkdnBCcNms5w,0
HRaMEn3dqhSWRDTBory4i5PYVsD4okS1ut,0
HDMnapnZfh8MnNP6HvWbsTRvGhoncy5poF,0
HKbfYSdPawktg1oNo7G63rUjPgxUwjCP3p,0
HE5TLute5ruXAkx8Fheww7iggZBbeRjSf6,0
HGunrBZsqgJyZfT1JEz9nWz5nyUy4Uj46e,0
HA9KUZzDkwEhZuEa8c5pKyeKxgUkA5kpKR,620000000
HShVrRSxvacbbuTh5qscSFcLmajNpoYGmL,0
HQ7z4gcrQjHPyPVHMxcUorab6k7FpbsYU1,0
HSipuPDk93DUBSicD6yFyeQ9J4LcJGuj9o,0
HBTSxicaGcN77iB194a7y4LNipAGJwBtRc,0
HSU96288s2auphnApsgrkkqbdzPgtiyj1V,0
H6XsxRd1u4n151sSLYyKe35r9F9Ajoqh39,0
HRjEkSjwwAeqHP8CVsvTXfTQDCeUvdBgzr,0
HCcoVwP82qDaDUAxnNvgyguvbS8idMXiA6,0
H8jgzA75kwa4voegavKneXKFmcYkjrGdxH,0
HGxiN9b5Ks7p9Syuzxzm7UjcLFk8fgKf6i,0
HRGJ3VUKZz3pZNiCDZRdp6KSCZ3N5bYiHN,0
HGKQqC66BXpmNFq83uwJvSyPXSgqGFhAiq,0
HEDeMgK8n5pmkCz5dYsGwtjx3FzzkdqiEC,0
HEvb4JotwyJtGv3yyH4ZZGoz9vd3akTWcD,0
HJL2o6k26ZJq2XDt2iJ7oAoLN48DpaSLzj,0
HURf1TaF1T4LLPULXY4J3b9f6agbjjGo4c,0
HR9Q9nDAya4QswEMMoTMoM5Pu1xbBwTjTY,0
HS1Me1gvCJWjsdnJSekwS2rgiCS9bMxScD,0
HCd9o9LoMTuQEKYrW8QfZtgv4VEUqaAa2H,0
HLfieV48wpUfjkkmrdfqJLefrNVpDhChtv,0
HSsoMsPeQFb5eQ8AoFY3JZDJMJ5sKTTunB,0
H7NcqXumgR9e2PxnRaPkozBqTrsdybV1GX,0
H8we1agrYDJGGgq7KcvGvTvk82adA8REkc,0
HPCqamHK7NfH85JWSAuHYztEvJX7Ppyfnm,0
HLApGGUKmDuLhWcWakNDB3pe9F8hXciMcp,0
HVYcgVnUevX5WqKXqUgGFxCmSSSnG8R76n,0
HLxPgmtgWZ6naE9zQHeedHEWHedqkHGEpD,0
HBSAJDtw2s6hHe1DZLvyNtKGdT2oLiw9UG,0
HHURDHc7WgCSrikdZSUemXgFTxSDBSQAD4,0
HCK4ztyNGUmw8KeWtBQUTAJhtS7RAVs5ks,0
HNT7kxq54a2Ky6ahPMoQXCY6NPsgzDEvLH,0
HGjbt5HfJDXSkBTRmphR4EJgQj1arnfSAp,0
HMWjniBXqDr1hhYy76zGhU5UgTQkXLfSjN,0
HRKWTd6V1v5sQsxrqX8KZbKE1pbDRgUTr7,0
HEtmmBRkF9TcjAiRZaMAqGk8EMYUVScZeH,0
HFeSggG29peWyxPXA2ya4ET1skQMhzfAVU,0
HFjTuW4eyXdxc8XWGfqXY8ZzVwVSMR7ptC,1.66690547348e+11
HKxbfNhi8h43HAYdNiMu1VnNNbogy7gg8t,620000000
HTiFza8cBSiipN34nZRMBGRr8uGP8NhVLZ,0
H77QzupiCsbCWMw4nD7cZTpZfuy6huGFCN,0
HSjPuycEjnuWd99iXmPeFZV1SxtUD1ESfc,0
HUv9yYgN8hmHrWuKFhUQGWNv9q2vvoUsWJ,1505227053
HKsLQsuQe4UXMpmp6uQJdhALBh8cnYmS9f,0
HAiNfkgUx3QaZEjzWNJbvV2nNyhZzpbbtT,0
HM1ZsKoqCMBftKN4qaNgqemHcFMNwqpqjd,0
HVA15FPcmub4Fr2onwxPo9pDHQYUqMP3G2,3.12877443991e+11
HT5urhNZKVtoTHP89B4dhHRvopK4o2WGvf,2054609290
HTvbQDhDJ1qCHtnQuLCZLz9gzAefHdEHzd,0
HRneNLGcRSo9sVv22EfoAqrYwmenLpMTC9,0
HAv1AHKoCikXj5MMb68vhWScu52KHx4SUM,0
HGj45nDGTutiqzFv9Atmt7ruWaD9Tau5cX,0
HT4p1XMgeYbVUVfVfUsBYyAPoiT47WcR25,0
HA3333TTPoyKKEWmqa5wFfSFKA6Qn36Bgb,0
HNGwXH3F8wwzhsBFCj2cP7PkPcAtF9fHWg,0
HRk74tXjmDdF755X8Vf7Vb95PzbzUBjka2,3974875
HGqKHma3gWKDNJKdXRhhrLdfkvJ2bF99ZW,0
HVQiR5sSx2zbpLeUCoQsGd9je65FyQwfAs,0
HEGWCJiq9QBDK5BZknbXbkSSUFaabPn7MS,0
HApPPy53SZdH34PBaf17E1j6ujrcmSFty1,0
HERiLFaqsqJYTmzmYvNVE3KRxAFNMa3CSo,0
HUvhXvcfR4tsj6G5xtS5nqiAbSzc5EgKWp,0
HK5qo1vkoYkAmNDAcNthvjmdGj8oyVCuej,0
HVPkCBqDVZyUVdeyAqDu82799Qg3pxUDF4,0
H7p4pJdyb5G211Q9Hpzqse9uZSgi5b9X5L,0
HMgUiHu1CHqifhCAzx1DGPF9NrKJCCvTpx,5000000
H8k8yYWgcbo6yKampccL6Up4dUZYNM3vPH,0
HHh4MQXRouFLJCNR8oZfKnJ9wWQYC1emtG,0
H6tf9qu77YqKVwp8mitob2wWayiA2drVjy,0
HLGcELEKW73w4P4eHFF8q9EL2MrobsVapt,0
HUU3JV2BYuuzRk1BVK8mwiQy2kR1V6jTW5,0
HGZa1abQa71efuyuFk8abjJ5NJDhW79ovg,0
HS3uXwoJ1xuZH5xdrTkxgUzdAj6dUKYcTz,3649051
HKXFtXr7DfVyrbfvxpjS1mYXfCN5PM4b7x,0
HMAzP7fRmqefSeVSWWBaSB18k2idMYbSP8,0
HKFarZh6K7epwZ4TBD6capguuEaafKb4F7,0
HCRt4EnKLMkdQeF17uCkEvWxBbzhAJecB8,0
HNqpo1tovAaXxXRCNLNNrcWxNNkffD7Mwv,0
HJFnQgV4tnSRZskrAsPhTUgnYdMocDGCmY,0
HVh3tf5YRxAcW9PySFYvsijCuVEnAiFXuH,0
HAGGcq5DgqbQu8iGxPb7kdiCfqyenV1iYn,0
HGPSSJEHwT9VxwAkE58cXCjvi9SMjmcsiN,0
HEtyy3hEVpML24BgKZwXcxscXHHCcH1QSz,0
HLK4AZog9tLpRf6C8UsPbqJxdB5Kbs7LUb,0
HV2AnqDY4G5cmmyxqcRedkC2e1rZTbv2kU,0
H6fSvHFTbrECQfSrCBjPkucvP9QSbvHorQ,0
HBBi2j7KhxReaZoCjMRAR23tjpF4a9Ts9j,0
HE3ExyQ422tZjXDCgTjs8EgTdMg8Pi45he,0
HLfniF6SvXEZW1oNEEMqCAv1aZHnMrvDBe,0
HBZE6TgJgUz8AvRT3FZYt8fhjgBEwUDEJL,0
HBHhonRaJWkho6R6jmhkLeZQ9oGuqqYo7n,3.02783254094e+11
HPbQ9gsR13BSmXhJhZb31k71B8pGnK8dK6,0
HQku8xVuThTcLzsA9WbUBRJwNbr8ZpyQGx,0
HJhE8Lf1BagSi5dHUtT5phvNMfrq5oWrnS,0
HAwvMNfNgHmwKxedTNafXV2J5CRZf2rcw9,0
HPb9dkieAwSmJkivT4jm8Gnz41vfqtDRHE,0
HBgYrK3gB7N667bbhZpAwPpEUCrHoxYCCd,0
HSRAqLULQWKUkeiXRoNDcVA9VnDLfo4RBi,0
HAMjJ6Exwee6Xq9d6vmFj3iHNAnJrTm1M4,0
HVCgLYeA6Hun4BTgkHZCapC3Swwo6SyG3c,0
HTMr4zjK9cSaRAT3jQHJ9dbSevo76p7njj,0
HNuLhZ5wyw6scz3oggu7x312K7WqeTCrLu,0
HHERvKhbHgZRSRqut4inCiDBmWaGSZ4iqy,0
H9gz2djRQEXg9CmX7bmJJpzqmXmRSzPtb9,0
HGpgf1oJPGamA19H6s2H1Frey4UYPfDZoc,62000000
HCkVBkGnvEvb11usY7BVG6btbykm6BnAiq,0
HQib8LVgLES6JgRTpnitHLT23EDiTzmuiq,0
HUp33axJADydSddXhNAYWMStU3CQg88BXf,0
HVFj6JctsueGzJJLJD5pLuqVvgiojQWMhX,0
HP3X2kC95exy31L8SVGsYg8rHC9QSfh8X3,0
